IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,71,2020,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,3,Projection,162.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,3,Projection,18214652
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,3,Projection,15056091
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,3,Projection,12431273
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,3,Projection,10250015.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,3,Projection,8659932.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,3,Projection,7292221
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,3,Projection,5901701.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,3,Projection,4739286
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,3,Projection,3748307.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,3,Projection,3164803
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,3,Projection,2714046
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,3,Projection,2210421
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,3,Projection,1718712.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,3,Projection,1258144.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,3,Projection,874359
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,3,Projection,546067.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,3,Projection,260053.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,180,Dem. Rep. of the Congo,CD,COD,72,2021,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,3,Projection,87907.5
